	2.52E+04	2.39E+08	-1.03E+06	2.09E+05	1.76E+05
	2.53E+04	2.41E+08	-1.03E+06	1.42E+05	1.09E+05
	2.53E+04	2.40E+08	-1.03E+06	0.00E+00	1.08E+05
	2.54E+04	2.42E+08	-1.03E+06	2.06E+05	2.37E+05
	2.55E+04	2.42E+08	-1.04E+06	5.31E+05	3.03E+05
	2.55E+04	2.43E+08	-1.04E+06	1.72E+05	2.17E+05
	2.56E+04	2.43E+08	-1.04E+06	0.00E+00	9.35E+04
	2.57E+04	2.43E+08	-1.04E+06	1.61E+05	1.82E+05
	2.57E+04	2.45E+08	-1.04E+06	4.38E+05	2.27E+05
	2.58E+04	2.45E+08	-1.05E+06	8.14E+04	1.34E+05
	2.59E+04	2.46E+08	-1.05E+06	0.00E+00	0.00E+00
	2.59E+04	2.46E+08	-1.05E+06	0.00E+00	0.00E+00
	2.60E+04	2.46E+08	-1.04E+06	1.02E+05	1.09E+05
	2.61E+04	2.48E+08	-1.05E+06	2.60E+05	1.70E+05
	2.61E+04	2.48E+08	-1.05E+06	1.50E+05	1.43E+05
	2.62E+04	2.49E+08	-1.05E+06	2.03E+04	1.93E+05
	2.63E+04	2.49E+08	-1.05E+06	4.09E+05	2.67E+05
	2.63E+04	2.50E+08	-1.06E+06	3.71E+05	1.84E+05
	2.64E+04	2.51E+08	-1.06E+06	0.00E+00	7.24E+04
	2.65E+04	2.51E+08	-1.05E+06	7.31E+04	2.75E+04
	2.65E+04	2.52E+08	-1.06E+06	2.37E+05	1.47E+05
	2.66E+04	2.52E+08	-1.06E+06	1.31E+05	2.62E+05
	2.67E+04	2.54E+08	-1.06E+06	4.18E+05	3.02E+05
	2.67E+04	2.54E+08	-1.06E+06	3.58E+05	2.74E+05
	2.68E+04	2.54E+08	-1.06E+06	4.72E+04	8.91E+04
	2.69E+04	2.56E+08	-1.06E+06	0.00E+00	0.00E+00
	2.69E+04	2.55E+08	-1.06E+06	0.00E+00	0.00E+00
	2.70E+04	2.57E+08	-1.06E+06	6.19E+04	6.51E+04
	2.71E+04	2.56E+08	-1.06E+06	2.67E+05	2.38E+05
	2.71E+04	2.57E+08	-1.07E+06	3.84E+05	2.47E+05
	2.72E+04	2.59E+08	-1.07E+06	9.13E+04	1.56E+05
	2.72E+04	2.58E+08	-1.07E+06	0.00E+00	6.90E+04
	2.73E+04	2.60E+08	-1.07E+06	1.22E+05	8.24E+04
	2.74E+04	2.60E+08	-1.07E+06	1.32E+05	1.98E+05
	2.74E+04	2.61E+08	-1.07E+06	3.40E+05	1.67E+05
	2.75E+04	2.62E+08	-1.08E+06	3.02E+04	9.74E+04
	2.76E+04	2.61E+08	-1.07E+06	0.00E+00	8.23E+04
	2.76E+04	2.63E+08	-1.07E+06	2.95E+05	2.35E+05
	2.77E+04	2.63E+08	-1.08E+06	4.87E+05	3.57E+05
	2.78E+04	2.64E+08	-1.08E+06	2.90E+05	2.65E+05
	2.78E+04	2.65E+08	-1.08E+06	1.87E+04	1.68E+05
	2.79E+04	2.65E+08	-1.08E+06	1.97E+05	2.15E+05
	2.80E+04	2.66E+08	-1.09E+06	4.28E+05	4.04E+05
	2.80E+04	2.66E+08	-1.09E+06	5.88E+05	4.06E+05
	2.81E+04	2.68E+08	-1.10E+06	2.00E+05	2.31E+05
	2.82E+04	2.67E+08	-1.09E+06	0.00E+00	3.68E+04
	2.82E+04	2.68E+08	-1.09E+06	6.98E+03	0.00E+00
	2.83E+04	2.70E+08	-1.09E+06	0.00E+00	0.00E+00
	2.84E+04	2.69E+08	-1.09E+06	0.00E+00	0.00E+00
	2.84E+04	2.71E+08	-1.09E+06	0.00E+00	6.01E+04
	2.85E+04	2.70E+08	-1.09E+06	2.88E+05	2.42E+05
	2.86E+04	2.72E+08	-1.10E+06	4.85E+05	3.66E+05
	2.86E+04	2.72E+08	-1.10E+06	3.24E+05	3.80E+05
	2.87E+04	2.72E+08	-1.10E+06	3.29E+05	1.58E+05
	2.88E+04	2.74E+08	-1.11E+06	0.00E+00	0.00E+00
	2.88E+04	2.73E+08	-1.10E+06	0.00E+00	0.00E+00
	2.89E+04	2.75E+08	-1.10E+06	3.79E+05	1.47E+05
	2.90E+04	2.75E+08	-1.11E+06	3.81E+05	2.77E+05
	2.90E+04	2.76E+08	-1.11E+06	7.02E+04	2.34E+05
	2.91E+04	2.77E+08	-1.11E+06	2.51E+05	2.38E+05
	2.92E+04	2.77E+08	-1.11E+06	3.94E+05	1.97E+05
	2.92E+04	2.78E+08	-1.11E+06	0.00E+00	1.50E+05
	2.93E+04	2.78E+08	-1.11E+06	1.12E+05	1.61E+05
	2.94E+04	2.79E+08	-1.12E+06	4.27E+05	2.65E+05
	2.94E+04	2.80E+08	-1.12E+06	2.55E+05	3.49E+05
	2.95E+04	2.80E+08	-1.12E+06	3.66E+05	2.05E+05
	2.96E+04	2.81E+08	-1.12E+06	0.00E+00	6.44E+04
	2.96E+04	2.81E+08	-1.12E+06	0.00E+00	0.00E+00
	2.97E+04	2.83E+08	-1.12E+06	0.00E+00	0.00E+00
	2.98E+04	2.83E+08	-1.11E+06	0.00E+00	0.00E+00
	2.98E+04	2.83E+08	-1.11E+06	5.94E+04	0.00E+00
	2.99E+04	2.84E+08	-1.12E+06	1.12E+05	0.00E+00
	3.00E+04	2.84E+08	-1.12E+06	0.00E+00	0.00E+00
	3.00E+04	2.86E+08	-1.11E+06	0.00E+00	0.00E+00
	3.01E+04	2.85E+08	-1.11E+06	1.90E+05	8.23E+04
	3.02E+04	2.86E+08	-1.12E+06	2.74E+05	2.14E+05
	3.02E+04	2.87E+08	-1.12E+06	1.77E+05	2.33E+05
	3.03E+04	2.87E+08	-1.12E+06	2.47E+05	3.64E+05
	3.04E+04	2.89E+08	-1.12E+06	6.69E+05	4.53E+05
	3.04E+04	2.88E+08	-1.13E+06	4.42E+05	2.11E+05
	3.05E+04	2.90E+08	-1.13E+06	0.00E+00	0.00E+00
	3.06E+04	2.91E+08	-1.12E+06	0.00E+00	0.00E+00
	3.06E+04	2.91E+08	-1.12E+06	3.23E+05	4.13E+04
	3.07E+04	2.92E+08	-1.13E+06	3.51E+05	1.30E+05
	3.08E+04	2.91E+08	-1.13E+06	0.00E+00	0.00E+00
	3.08E+04	2.94E+08	-1.12E+06	0.00E+00	0.00E+00
	3.09E+04	2.93E+08	-1.12E+06	1.55E+05	2.72E+04
	3.10E+04	2.94E+08	-1.12E+06	2.86E+04	3.15E+04
	3.10E+04	2.95E+08	-1.12E+06	0.00E+00	0.00E+00
	3.11E+04	2.95E+08	-1.12E+06	8.66E+03	1.63E+04
	3.12E+04	2.97E+08	-1.12E+06	1.29E+05	0.00E+00
	3.12E+04	2.96E+08	-1.13E+06	0.00E+00	0.00E+00
	3.13E+04	2.97E+08	-1.12E+06	0.00E+00	2.73E+04
	3.13E+04	2.98E+08	-1.12E+06	4.61E+05	2.27E+05
	3.14E+04	2.98E+08	-1.13E+06	2.85E+05	2.86E+05
	3.15E+04	3.00E+08	-1.13E+06	1.13E+05	1.24E+04
	3.15E+04	2.99E+08	-1.13E+06	0.00E+00	0.00E+00
	3.16E+04	3.01E+08	-1.12E+06	0.00E+00	0.00E+00
	3.17E+04	3.01E+08	-1.13E+06	2.13E+05	5.21E+04
	3.17E+04	3.01E+08	-1.13E+06	9.64E+04	1.86E+05
	3.18E+04	3.03E+08	-1.13E+06	2.47E+05	2.23E+05
	3.19E+04	3.02E+08	-1.13E+06	3.25E+05	2.00E+05
	3.19E+04	3.04E+08	-1.13E+06	2.66E+04	0.00E+00
	3.20E+04	3.04E+08	-1.13E+06	0.00E+00	0.00E+00
	3.21E+04	3.04E+08	-1.12E+06	0.00E+00	0.00E+00
	3.21E+04	3.05E+08	-1.12E+06	6.38E+04	6.83E+04
	3.22E+04	3.06E+08	-1.13E+06	5.26E+05	3.98E+05
	3.23E+04	3.07E+08	-1.13E+06	6.05E+05	3.93E+05
	3.23E+04	3.07E+08	-1.14E+06	4.85E+04	7.70E+04
	3.24E+04	3.08E+08	-1.13E+06	0.00E+00	0.00E+00
	3.25E+04	3.09E+08	-1.13E+06	0.00E+00	0.00E+00
	3.25E+04	3.09E+08	-1.13E+06	2.07E+05	0.00E+00
	3.26E+04	3.10E+08	-1.13E+06	1.59E+05	6.65E+04
	3.27E+04	3.10E+08	-1.13E+06	0.00E+00	0.00E+00
	3.27E+04	3.11E+08	-1.13E+06	0.00E+00	0.00E+00
	3.28E+04	3.12E+08	-1.13E+06	0.00E+00	0.00E+00
	3.29E+04	3.12E+08	-1.13E+06	0.00E+00	0.00E+00
	3.29E+04	3.13E+08	-1.13E+06	0.00E+00	8.57E+04
	3.30E+04	3.13E+08	-1.13E+06	3.10E+05	9.11E+04
	3.31E+04	3.15E+08	-1.13E+06	0.00E+00	0.00E+00
	3.31E+04	3.14E+08	-1.13E+06	0.00E+00	7.50E+03
	3.32E+04	3.16E+08	-1.13E+06	3.75E+05	6.82E+04
